Unnamed: 0,timestamp,open_price,close_price,high_price,low_price
152,2020-04-06 00:00:00+00:00,0.1795,0.1985,0.1986,0.1794
153,2020-04-07 00:00:00+00:00,0.1984,0.1929,0.2053,0.1901
154,2020-04-08 00:00:00+00:00,0.193,0.2023,0.203,0.1915
155,2020-04-09 00:00:00+00:00,0.2023,0.1984,0.2025,0.1944
156,2020-04-10 00:00:00+00:00,0.1983,0.1878,0.199,0.1818
157,2020-04-11 00:00:00+00:00,0.1878,0.189,0.1925,0.1853
158,2020-04-12 00:00:00+00:00,0.189,0.1897,0.1963,0.1865
159,2020-04-13 00:00:00+00:00,0.1895,0.1882,0.1898,0.1812
160,2020-04-14 00:00:00+00:00,0.1882,0.1864,0.1895,0.1841
161,2020-04-15 00:00:00+00:00,0.1862,0.1805,0.1901,0.1802
162,2020-04-16 00:00:00+00:00,0.1805,0.1907,0.1934,0.1741
163,2020-04-17 00:00:00+00:00,0.1907,0.1886,0.1918,0.1865
164,2020-04-18 00:00:00+00:00,0.1888,0.1958,0.1972,0.1887
165,2020-04-19 00:00:00+00:00,0.1958,0.1893,0.1964,0.1885
166,2020-04-20 00:00:00+00:00,0.1893,0.1819,0.1949,0.1785
167,2020-04-21 00:00:00+00:00,0.1819,0.1838,0.1867,0.1814
168,2020-04-22 00:00:00+00:00,0.1839,0.1882,0.1899,0.1822
169,2020-04-23 00:00:00+00:00,0.1882,0.1925,0.1995,0.1857
170,2020-04-24 00:00:00+00:00,0.1925,0.1931,0.1969,0.1922
171,2020-04-25 00:00:00+00:00,0.1931,0.1946,0.1974,0.1918
172,2020-04-26 00:00:00+00:00,0.1946,0.1965,0.1976,0.1926
173,2020-04-27 00:00:00+00:00,0.1966,0.1978,0.1997,0.1944
174,2020-04-28 00:00:00+00:00,0.1978,0.2148,0.2184,0.1948
175,2020-04-29 00:00:00+00:00,0.2145,0.2268,0.2309,0.2142
176,2020-04-30 00:00:00+00:00,0.2268,0.2117,0.2358,0.2086
177,2020-05-01 00:00:00+00:00,0.2116,0.2179,0.2243,0.2116
178,2020-05-02 00:00:00+00:00,0.2179,0.2238,0.2257,0.2155
179,2020-05-03 00:00:00+00:00,0.2239,0.2194,0.2267,0.2163
180,2020-05-04 00:00:00+00:00,0.2194,0.2182,0.2206,0.2075
181,2020-05-05 00:00:00+00:00,0.2181,0.2172,0.2224,0.2138
182,2020-05-06 00:00:00+00:00,0.2172,0.2119,0.2228,0.2108
183,2020-05-07 00:00:00+00:00,0.2119,0.2187,0.2209,0.2101
184,2020-05-08 00:00:00+00:00,0.2188,0.2188,0.2223,0.2145
185,2020-05-09 00:00:00+00:00,0.2188,0.2165,0.225,0.2159
186,2020-05-10 00:00:00+00:00,0.2164,0.1976,0.2164,0.1818
187,2020-05-11 00:00:00+00:00,0.1975,0.1932,0.2003,0.1858
188,2020-05-12 00:00:00+00:00,0.1931,0.1972,0.1998,0.1915
189,2020-05-13 00:00:00+00:00,0.1972,0.2019,0.2043,0.1959
190,2020-05-14 00:00:00+00:00,0.2021,0.204,0.2064,0.1988
191,2020-05-15 00:00:00+00:00,0.204,0.1979,0.2048,0.1954
192,2020-05-16 00:00:00+00:00,0.1979,0.1996,0.2019,0.1966
193,2020-05-17 00:00:00+00:00,0.1996,0.2013,0.2046,0.1989
194,2020-05-18 00:00:00+00:00,0.2013,0.2054,0.2078,0.2013
195,2020-05-19 00:00:00+00:00,0.2054,0.2049,0.2066,0.2009
196,2020-05-20 00:00:00+00:00,0.2051,0.2016,0.2061,0.1977
197,2020-05-21 00:00:00+00:00,0.2016,0.1941,0.203,0.1897
198,2020-05-22 00:00:00+00:00,0.1941,0.2002,0.2025,0.1919
199,2020-05-23 00:00:00+00:00,0.2002,0.1989,0.2022,0.1981
200,2020-05-24 00:00:00+00:00,0.1989,0.1928,0.2013,0.1928
201,2020-05-25 00:00:00+00:00,0.1928,0.1963,0.1973,0.1903
202,2020-05-26 00:00:00+00:00,0.1963,0.1936,0.197,0.1916
203,2020-05-27 00:00:00+00:00,0.1938,0.1981,0.2001,0.1936
204,2020-05-28 00:00:00+00:00,0.1981,0.2003,0.201,0.1948
205,2020-05-29 00:00:00+00:00,0.2003,0.1975,0.2029,0.1962
206,2020-05-30 00:00:00+00:00,0.1975,0.207,0.2074,0.1962
207,2020-05-31 00:00:00+00:00,0.207,0.2024,0.2135,0.2013
208,2020-06-01 00:00:00+00:00,0.2023,0.2111,0.2125,0.2013
209,2020-06-02 00:00:00+00:00,0.2112,0.2032,0.2144,0.1982
210,2020-06-03 00:00:00+00:00,0.2032,0.204,0.2045,0.201
211,2020-06-04 00:00:00+00:00,0.2041,0.2045,0.2071,0.2011
212,2020-06-05 00:00:00+00:00,0.2044,0.2026,0.2056,0.2014
213,2020-06-06 00:00:00+00:00,0.2028,0.2037,0.2047,0.2013
214,2020-06-07 00:00:00+00:00,0.2037,0.2033,0.2049,0.1994
215,2020-06-08 00:00:00+00:00,0.2033,0.2042,0.2042,0.2002
216,2020-06-09 00:00:00+00:00,0.2042,0.2014,0.2052,0.2003
217,2020-06-10 00:00:00+00:00,0.2014,0.2029,0.2038,0.2004
218,2020-06-11 00:00:00+00:00,0.2029,0.1881,0.2035,0.1845
219,2020-06-12 00:00:00+00:00,0.1881,0.1931,0.195,0.1869
220,2020-06-13 00:00:00+00:00,0.1931,0.1924,0.1938,0.1909
221,2020-06-14 00:00:00+00:00,0.1924,0.1901,0.1925,0.1888
222,2020-06-15 00:00:00+00:00,0.1901,0.1925,0.1935,0.1822
223,2020-06-16 00:00:00+00:00,0.1925,0.1924,0.1941,0.1901
224,2020-06-17 00:00:00+00:00,0.1924,0.1931,0.1984,0.1886
225,2020-06-18 00:00:00+00:00,0.1931,0.1897,0.1931,0.1881
226,2020-06-19 00:00:00+00:00,0.1897,0.1871,0.1899,0.1865
227,2020-06-20 00:00:00+00:00,0.1871,0.1879,0.1888,0.1848
228,2020-06-21 00:00:00+00:00,0.1879,0.1858,0.1884,0.1856
229,2020-06-22 00:00:00+00:00,0.1858,0.1895,0.1905,0.1856
230,2020-06-23 00:00:00+00:00,0.1895,0.1888,0.1904,0.1883
231,2020-06-24 00:00:00+00:00,0.1888,0.1834,0.1901,0.1815
232,2020-06-25 00:00:00+00:00,0.1834,0.1814,0.1839,0.1786
233,2020-06-26 00:00:00+00:00,0.1814,0.1824,0.1866,0.1786
234,2020-06-27 00:00:00+00:00,0.1825,0.1751,0.1833,0.1705
235,2020-06-28 00:00:00+00:00,0.1751,0.1769,0.1798,0.1733
236,2020-06-29 00:00:00+00:00,0.1769,0.1772,0.1792,0.175
237,2020-06-30 00:00:00+00:00,0.1772,0.1752,0.1778,0.1748
238,2020-07-01 00:00:00+00:00,0.1752,0.1765,0.1783,0.1738
239,2020-07-02 00:00:00+00:00,0.1765,0.1749,0.1773,0.1724
240,2020-07-03 00:00:00+00:00,0.1749,0.1764,0.1786,0.1745
241,2020-07-04 00:00:00+00:00,0.1764,0.1781,0.1797,0.1761
242,2020-07-05 00:00:00+00:00,0.1781,0.1773,0.1788,0.1742
243,2020-07-06 00:00:00+00:00,0.1772,0.1889,0.1892,0.1766
244,2020-07-07 00:00:00+00:00,0.1889,0.1852,0.1896,0.1832
245,2020-07-08 00:00:00+00:00,0.1852,0.2055,0.2067,0.184
246,2020-07-09 00:00:00+00:00,0.2056,0.2026,0.2115,0.1974
247,2020-07-10 00:00:00+00:00,0.2026,0.1989,0.2027,0.1934
248,2020-07-11 00:00:00+00:00,0.1989,0.2012,0.2045,0.1981
249,2020-07-12 00:00:00+00:00,0.2012,0.2012,0.2039,0.198
250,2020-07-13 00:00:00+00:00,0.2012,0.1986,0.2064,0.193
251,2020-07-14 00:00:00+00:00,0.1986,0.199,0.1997,0.1951
252,2020-07-15 00:00:00+00:00,0.199,0.1971,0.1998,0.1964
253,2020-07-16 00:00:00+00:00,0.1971,0.1943,0.1974,0.1889
254,2020-07-17 00:00:00+00:00,0.1943,0.1945,0.1977,0.1913
255,2020-07-18 00:00:00+00:00,0.1945,0.1998,0.2021,0.194
256,2020-07-19 00:00:00+00:00,0.1999,0.1996,0.202,0.196
257,2020-07-20 00:00:00+00:00,0.1997,0.1947,0.2002,0.1927
258,2020-07-21 00:00:00+00:00,0.1948,0.1996,0.2009,0.1941
259,2020-07-22 00:00:00+00:00,0.1996,0.2039,0.2047,0.1966
260,2020-07-23 00:00:00+00:00,0.2039,0.2086,0.2102,0.2019
261,2020-07-24 00:00:00+00:00,0.2086,0.2043,0.2087,0.2022
262,2020-07-25 00:00:00+00:00,0.2042,0.2149,0.2177,0.204
263,2020-07-26 00:00:00+00:00,0.215,0.2154,0.2252,0.2131
264,2020-07-27 00:00:00+00:00,0.2154,0.2246,0.2294,0.21
265,2020-07-28 00:00:00+00:00,0.2246,0.2308,0.2348,0.2176
266,2020-07-29 00:00:00+00:00,0.2308,0.2433,0.25,0.23
267,2020-07-30 00:00:00+00:00,0.2435,0.2445,0.2496,0.2375
268,2020-07-31 00:00:00+00:00,0.2445,0.2599,0.2607,0.2422
269,2020-08-01 00:00:00+00:00,0.2599,0.2913,0.2979,0.2561
270,2020-08-02 00:00:00+00:00,0.2911,0.2878,0.3257,0.2625
271,2020-08-03 00:00:00+00:00,0.2879,0.3103,0.3198,0.2848
272,2020-08-04 00:00:00+00:00,0.3104,0.3015,0.3191,0.2924
273,2020-08-05 00:00:00+00:00,0.3015,0.3027,0.3083,0.2918
274,2020-08-06 00:00:00+00:00,0.3026,0.3033,0.3111,0.2977
275,2020-08-07 00:00:00+00:00,0.3032,0.2947,0.3102,0.2828
276,2020-08-08 00:00:00+00:00,0.2947,0.2954,0.2989,0.2904
277,2020-08-09 00:00:00+00:00,0.2955,0.288,0.2986,0.2825
278,2020-08-10 00:00:00+00:00,0.288,0.2947,0.3005,0.288
