Unnamed: 0,timestamp,Open,High,Low,Close,Adj Close,Volume
106,2020-04-02,96.206001,98.851997,89.279999,90.893997,90.893997,99292000
107,2020-04-03,101.900002,103.098,93.678001,96.001999,96.001999,22562100
108,2020-04-06,102.239998,104.199997,99.592003,103.248001,103.248001,14901800
109,2020-04-07,109.0,113.0,106.468002,109.089996,109.089996,17919800
110,2020-04-08,110.839996,111.442001,106.666,109.76799799999999,109.76799799999999,12656000
111,2020-04-09,112.417999,115.03600300000001,111.42199699999999,114.599998,114.599998,13650000
112,2020-04-13,118.031998,130.399994,116.106003,130.190002,130.190002,22475400
113,2020-04-14,139.794006,148.37600700000004,138.48599199999998,141.977997,141.977997,30576500
114,2020-04-15,148.399994,150.62600700000004,142.0,145.966003,145.966003,23577000
115,2020-04-16,143.388,151.889999,141.34399399999995,149.042007,149.042007,20657900
116,2020-04-17,154.455994,154.990005,149.531998,150.778,150.778,13128200
117,2020-04-20,146.53999299999995,153.113998,142.442001,149.272003,149.272003,14746600
118,2020-04-21,146.024002,150.666,134.757996,137.34399399999998,137.34399399999998,20209100
119,2020-04-22,140.796005,146.800003,137.742004,146.421997,146.421997,14224800
120,2020-04-23,145.520004,146.800003,140.62600700000002,141.12600700000004,141.12600700000004,13236700
121,2020-04-24,142.162003,146.145996,139.636002,145.029999,145.029999,13237600
122,2020-04-27,147.522003,159.897995,147.0,159.75,159.75,20681400
123,2020-04-28,159.128006,161.0,151.337997,153.824005,153.824005,15222000
124,2020-04-29,158.033997,160.639999,156.632004,160.102005,160.102005,16216000
125,2020-04-30,171.037994,173.96400500000001,152.699997,156.37600700000004,156.37600700000004,28400100
126,2020-05-01,151.0,154.554001,136.608002,140.26400800000002,140.26400800000002,162659000
127,2020-05-04,140.199997,152.399994,139.600006,152.238007,152.238007,96185500
128,2020-05-05,157.957993,159.783997,152.436005,153.641998,153.641998,84958500
129,2020-05-06,155.300003,157.96000700000005,152.222,156.516006,156.516006,55616000
130,2020-05-07,155.442001,159.279999,154.470001,156.007996,156.007996,57638500
131,2020-05-08,158.753998,164.800003,157.401993,163.884003,163.884003,80650500
132,2020-05-11,158.102005,164.800003,157.0,162.257996,162.257996,82598000
133,2020-05-12,165.399994,168.658005,161.600006,161.882004,161.882004,79534500
134,2020-05-13,164.166,165.199997,152.66000400000001,158.192001,158.192001,95327500
135,2020-05-14,156.0,160.671997,152.800003,160.666,160.666,68411000
136,2020-05-15,158.070007,161.009995,157.309998,159.834,159.834,52592000
137,2020-05-18,165.55599999999995,166.94400000000005,160.776001,162.725998,162.725998,58490500
138,2020-05-19,163.033997,164.414001,161.216003,161.602005,161.602005,48182500
139,2020-05-20,164.100006,165.199997,162.360001,163.112,163.112,36546500
140,2020-05-21,163.199997,166.5,159.199997,165.520004,165.520004,61273000
141,2020-05-22,164.434006,166.35600300000004,162.399994,163.37600700000004,163.37600700000004,49937500
142,2020-05-26,166.899994,166.919998,163.141998,163.774002,163.774002,40448500
143,2020-05-27,164.171997,165.542007,157.0,164.046005,164.046005,57747500
144,2020-05-28,162.701996,164.949997,160.337997,161.162003,161.162003,36278000
145,2020-05-29,161.75,167.0,160.841995,167.0,167.0,59062500
146,2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500
147,2020-06-02,178.940002,181.73199499999998,174.199997,176.311996,176.311996,67828000
148,2020-06-03,177.62399299999996,179.587997,176.020004,176.591995,176.591995,39747500
149,2020-06-04,177.975998,179.149994,171.688004,172.87600700000004,172.87600700000004,44438500
150,2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500
151,2020-06-08,183.800003,190.0,181.832001,189.983994,189.983994,70873500
152,2020-06-09,188.001999,190.888,184.78599499999999,188.134003,188.134003,56941000
153,2020-06-10,198.37600700000002,205.496002,196.5,205.009995,205.009995,92817000
154,2020-06-11,198.03999299999998,203.792007,194.399994,194.567993,194.567993,79582500
155,2020-06-12,196.0,197.595993,182.520004,187.056,187.056,83817000
156,2020-06-15,183.557999,199.76800500000002,181.699997,198.179993,198.179993,78486000
157,2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500
158,2020-06-17,197.542007,201.0,196.51400800000002,198.358002,198.358002,49454000
159,2020-06-18,200.600006,203.83999599999999,198.89399699999998,200.792007,200.792007,48759500
160,2020-06-19,202.556,203.194,198.26800500000002,200.179993,200.179993,43398500
161,2020-06-22,199.990005,201.776001,198.003998,198.863998,198.863998,31812000
162,2020-06-23,199.776001,202.399994,198.80200200000002,200.35600300000002,200.35600300000002,31826500
163,2020-06-24,198.82200600000002,200.175995,190.628006,192.169998,192.169998,54798000
164,2020-06-25,190.854004,197.195999,187.429993,197.195999,197.195999,46272500
165,2020-06-26,198.955994,199.0,190.973999,191.94799799999998,191.94799799999998,44274500
166,2020-06-29,193.80200200000002,202.0,189.703995,201.869995,201.869995,45132000
167,2020-06-30,201.300003,217.537994,200.746002,215.962006,215.962006,84592500
168,2020-07-01,216.600006,227.065994,216.100006,223.92599500000003,223.92599500000003,66634500
169,2020-07-02,244.29600499999998,245.600006,237.11999500000002,241.731995,241.731995,86250500
170,2020-07-06,255.33799700000003,275.558014,253.20799300000002,274.31601,274.31601,102849500
171,2020-07-07,281.00201400000003,285.899994,267.34201,277.971985,277.971985,107448500
172,2020-07-08,281.0,283.451996,262.26800499999996,273.175995,273.175995,81556500
173,2020-07-09,279.39801,281.7120060000001,270.256012,278.85598799999997,278.85598799999997,58588000
174,2020-07-10,279.200012,309.783997,275.201996,308.929993,308.929993,116688000
175,2020-07-13,331.799988,358.99798599999997,294.221985,299.411987,299.411987,194927000
176,2020-07-14,311.200012,318.0,286.200012,303.359985,303.359985,117090500
177,2020-07-15,308.600006,310.0,291.399994,309.201996,309.201996,81839000
178,2020-07-16,295.432007,306.34201,293.200012,300.127991,300.127991,71504000
179,2020-07-17,302.690002,307.5020140000001,298.0,300.167999,300.167999,46650000
180,2020-07-20,303.802002,330.0,297.600006,328.600006,328.600006,85607000
181,2020-07-21,327.985992,335.0,311.600006,313.6719970000001,313.6719970000001,80786500
182,2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500
183,2020-07-23,335.790009,337.799988,296.153992,302.614014,302.614014,121642500
184,2020-07-24,283.201996,293.0,273.308014,283.399994,283.399994,96983000
185,2020-07-27,287.0,309.588013,282.600006,307.920013,307.920013,80243500
186,2020-07-28,300.799988,312.940002,294.884003,295.298004,295.298004,79043500
187,2020-07-29,300.200012,306.9620060000001,297.399994,299.821991,299.821991,47134500
188,2020-07-30,297.600006,302.64801,294.200012,297.49798599999997,297.49798599999997,38105000
189,2020-07-31,303.0,303.410004,284.196014,286.152008,286.152008,61235000
190,2020-08-03,289.839996,301.9620060000001,288.87600699999996,297.0,297.0,44046500
191,2020-08-04,299.0020140000001,305.4819950000001,292.399994,297.399994,297.399994,42075000
192,2020-08-05,298.597992,299.967987,293.661987,297.003998,297.003998,24890000
193,2020-08-06,298.1659850000001,303.4620060000001,295.451996,297.9159850000001,297.9159850000001,29961500
194,2020-08-07,299.90799,299.950012,283.0020140000001,290.541992,290.541992,44482000
195,2020-08-10,289.600006,291.5,277.167999,283.713989,283.713989,37611500
