GPRO,CCL,TSLA,DAL,DIS,AAL,MSFT,AAPL,GE,F,U_GPRO,U_CCL,U_TSLA,U_DAL,U_DIS,U_AAL,U_MSFT,U_AAPL,U_GE,U_F
-0.007575757575757569,0.027734374999999867,0.044572794264090776,-0.004883153121730044,-0.032648973460190245,-0.004881712354487533,-0.01659388646288229,-0.0019231524000156153,0.00510152284263965,-0.039682539682539764,0.013027911381179536,0.04835499429099088,0.0008972834421649978,0.03558517226104496,0.017568798165230604,0.05356095739631739,0.00697824608108788,0.0033394569664031426,0.019292231943877525,0.020124796791651578
-0.04389312977099247,-0.33105283162295696,-0.08179530201342289,-0.1647388713634771,-0.017289574490112813,-0.12305168170631664,-0.03615833544785585,-0.05324419976405825,-0.11114618317719249,-0.09090909090909083,0.005091471841126793,0.05775193780704946,9.6861424202066e-05,0.038573738475072616,0.021801546546287076,0.042691194409033795,0.014574203341743308,0.007665790754361801,0.0185200708168638,0.021869184062002445
-0.06586826347305386,-0.09431818181818197,-0.0562938660243365,-0.047838858581619736,0.0214917825537293,-0.05893358278765193,0.021850730551533415,0.017320152849310544,-0.020582678731232096,-0.01363636363636378,0.0031118681448727425,0.16649389593329023,0.01852422805559195,0.05801495672500212,0.010823761663754983,0.044199123489011116,0.0050287502827432995,0.011520095819360865,0.011291871212040228,0.012961058138655668
-0.02136752136752129,0.06524466750313684,0.056175325103967166,-0.009255178492728056,-0.031868811881188064,-0.06660039761431413,-0.009274120829576127,-0.014289797084881428,-0.02462654097171857,-0.02124423963133637,0.004926096311735906,0.11396416714256663,0.013506314076229486,0.04556473448964282,0.007906058724385767,0.055311419947055906,0.0025477860865816826,0.007983863558308046,0.010393581077533964,0.011456847214166288
0.10480349344978146,0.2002355712603061,0.07550000000000012,-0.007562277580071219,0.05528922978587403,0.011714589989350266,0.07443695589848143,0.08638114567369426,0.07431749241658236,0.06172606996562924,0.005264913096437507,0.04877376224486918,0.015198798455176243,0.05677405504326982,0.011835405513254349,0.07025916649576525,0.00043640508206266304,0.005506453941660716,0.011438325104028424,0.011488955093310604
0.0039525691699606735,0.10549558390579006,0.05662095149542856,-0.0029134917077542344,0.020391681809004636,0.07552631578947366,-0.010770254734676632,-0.011056674990945092,-0.0269896193771626,0.04434589800443467,0.006629183336942734,0.06366466679433835,-0.004429468541765513,0.05555153114168343,0.004660328308860429,0.053981533706635165,-0.004531936841073336,-0.00037774246263522215,0.013808875223421335,0.0133699973901249
0.07086614173228356,0.06347092765201956,0.005921498890864685,0.044729152618565804,-0.0002967946181242631,0.1088818204061659,0.009908862927396234,0.025656842145845182,0.03982930298719767,0.06794055201698512,0.0051870732608734205,0.058083445818750246,-0.006767998895646166,0.04582560562646054,0.006198693630374841,0.025895202954085095,0.005675970283059328,0.006598068219744402,0.0164990743340101,0.007621627298927125
-0.003676470588235392,0.037145242070116824,0.044304720247858365,0.04969879518072284,0.03404255319148941,0.10414827890556033,0.0004845254678698119,0.007216959855660621,-0.023255813953488413,0.06660039761431413,0.003931337059668083,0.03893182616571833,0.0014133044019835062,0.04102063962008495,0.01047921202348756,0.01899026943251636,0.005832199080046507,0.0042023200034642105,0.010602092152990572,0.0020804810642947036
0.06642066420664205,-0.07565392354124756,0.1360882009039983,-0.04693584750973556,-0.009474590869939625,-0.075939248601119,0.001937163266541475,0.019667114494700932,-0.01540616246498594,-0.03914259086672878,0.00804464774959146,0.04327881957444668,0.002891774242483436,0.05694169407425398,0.018971610428370145,0.035006184392586404,0.0069804671882907066,0.0066249950993866324,0.016872294194641313,0.010499093340652133
0.0657439446366781,0.08750544188071396,0.09027037132219706,0.055698924731182764,0.02444444444444449,0.03373702422145319,0.04948341489940189,0.05065329575815247,-0.014935988620199181,0.02424830261881672,0.010558567688330855,0.03296842769565056,0.009100779242197321,0.056273946005780395,0.0165651228860495,0.04117463013576228,0.003931174685114502,0.00859161735522207,0.015800110998539063,0.01451620512702445
-0.13961038961038963,-0.010008006405124115,0.027855245824263353,-0.008347932369118016,-0.024851457134773214,0.02761506276150638,-0.01013241220495098,-0.009126693837739897,-0.06064981949458481,-0.045454545454545525,0.011045718223138268,0.022351743741615637,0.006302742440246645,0.03875709026710217,0.00787359970412238,0.0410635172949434,0.0004480527179577809,0.008912032707837358,0.011751846154895107,0.008681296940157512
-0.030188679245283012,-0.042458552365547964,0.022109031433312554,-0.06450671936434116,-0.013782097780356883,-0.09934039087947877,0.029835989298592436,0.007980312884514174,-0.04073789392774785,-0.018849206349206282,0.009767179279800198,0.022803662315311835,-0.0001255972109130976,0.050230470344856615,0.011039382325036984,0.045119102292305646,0.004159160882430735,0.009709371173955761,0.013260831769417836,0.009146981733450632
0.09727626459143979,0.06006756756756748,0.010722794538221114,0.06587615283267456,0.04560164754339513,0.046102657299662786,0.008640650590162169,-0.013881138392857206,0.0953525641025641,0.03336703741152669,0.0029138177969363355,0.016690462666793415,-0.00840779741464237,0.03655727391005681,0.008545092732456627,0.031333640129745044,0.0048609333886584505,0.005020981989778406,0.016584911752759668,0.009853067451372599
0.005319148936170359,-0.026387915099751358,-0.009686193856564662,-0.02595797280593326,-0.04117426374038646,-0.0449438202247191,-0.0202127659574467,-0.020831859659050656,-0.04681784930504762,-0.026418786692759433,0.006972061734739965,0.019339898050610538,0.0023839997346550845,0.027892875003308948,0.009075982268188953,0.030506439260692852,0.006717354167653067,0.003795174071048679,0.018142984314053034,0.010461091979639292
