GPRO,CCL,TSLA,DAL,DIS,AAL,MSFT,AAPL,GE,F,U_GPRO,U_CCL,U_TSLA,U_DAL,U_DIS,U_AAL,U_MSFT,U_AAPL,U_GE,U_F
-0.06272690559296741,-0.12794114577291393,-0.13000434529328977,-0.17489011362223963,-0.08943787585268981,-0.05983349463546782,0.038325425564218134,-0.04256850017378901,-0.045106350564474346,-0.17944139489786848,1.0,0.6717094884816476,0.021861669557285475,0.6871214701808822,0.7680249201474005,0.6000665206397191,0.17656649646564582,0.08635722875754462,0.730490065518907,0.7145486208607693
-0.11059857685584322,-0.0984206691776648,-0.1762047300346102,-0.12018995251072145,-0.06183538434260736,-0.010051451790662634,-0.003863417496725153,-0.09160222389561841,-0.11281583590801385,-0.15347468511355225,0.6717094884816476,1.0,0.18087833105575168,0.8340244409867625,0.7081789002864353,0.8290245772366133,0.2877977828112341,0.19702732887433055,0.6240253971028774,0.6737815956022828
0.04817544749089745,-0.026699138604538736,0.11656648038549963,-0.0495666573339611,-0.010133117962789153,0.006419378641577905,-0.003586045978768368,-0.00035829559981298055,-0.013908763182093688,0.006227972580876529,0.021861669557285475,0.18087833105575168,1.0,0.11027022771652387,0.11958887797962593,0.04839431888312908,0.28843179773496036,0.36982343275836504,0.039650405820782886,0.09769146582123703
-0.000330477800168094,-0.02367419477440266,-0.08790011279972874,-0.056515316227894345,0.001983982247314242,0.01640447536197715,0.02480975965265487,-0.03987497466000664,-0.07405715217043586,-0.06558007258334754,0.6871214701808822,0.8340244409867625,0.11027022771652387,1.0,0.8458232954175992,0.9060072592876814,0.1694637168115503,0.15470774204539667,0.7351234248643049,0.733583834427916
-0.004485705335495197,-0.1165386564772179,-0.09029528659852361,-0.12813282753529767,-0.003140392570886365,-0.02336032297430669,0.048363963291791955,-0.03633900895459649,-0.09895750259949797,-0.16723357638895106,0.7680249201474005,0.7081789002864353,0.11958887797962593,0.8458232954175992,1.0,0.7678849663805359,0.1637059386486989,0.16118896141047154,0.73441029375051,0.7731381420287115
-0.11519766804744096,-0.07970713133474541,-0.1712188148003235,-0.0904118985156191,-0.09050539905209784,0.0022740295888724455,-0.06009650734810548,-0.1131698230696788,-0.16155048017248083,-0.13519529669508296,0.6000665206397191,0.8290245772366133,0.04839431888312908,0.9060072592876814,0.7678849663805359,1.0,0.09187051495623857,0.09186385148347934,0.5939933413491332,0.6197077253600304
0.02171564098590278,-0.06116367447005358,-0.0630809605696799,0.015728283713689502,0.0008751924302617407,0.06025009552212509,-0.00821350249321794,-0.02556853805977184,-0.019238755141386895,-0.05006300506108685,0.17656649646564582,0.2877977828112341,0.28843179773496036,0.1694637168115503,0.1637059386486989,0.09187051495623857,1.0,0.7120013434582763,0.17036413896463526,0.1714634466306989
-0.013523730610541311,-0.020197957247593424,-0.02885172779151617,0.03596593027386656,0.03146853826005624,0.05005651523346966,0.06517336301685187,0.09465552036007163,0.015043652671993504,-0.010746022763870265,0.08635722875754462,0.19702732887433055,0.36982343275836504,0.15470774204539667,0.16118896141047154,0.09186385148347934,0.7120013434582763,1.0,0.16594565300029984,0.10715073639599315
0.05849692344562594,0.06775012975628471,-0.005039045937080609,0.029859126566548586,0.07843329326017716,0.09312086759464787,0.07514235083185902,0.02517500980197342,0.053927429814527285,0.0010805663153450565,0.730490065518907,0.6240253971028774,0.039650405820782886,0.7351234248643049,0.73441029375051,0.5939933413491332,0.17036413896463526,0.16594565300029984,1.0,0.8538215763825029
0.020203409795293333,0.047935049485674154,-0.06810038466158251,0.03759458666454482,0.044617235773156315,0.10064700196506898,0.05019325147246287,-0.035989156230464274,0.058641431295218115,-0.015549392596783361,0.7145486208607693,0.6737815956022828,0.09769146582123703,0.733583834427916,0.7731381420287115,0.6197077253600304,0.1714634466306989,0.10715073639599315,0.8538215763825029,1.0
